frame_id,class_id,class_name,confidence,x1,y1,x2,y2,track_id
207,0,person,0.6046743988990784,606.9290161132812,226.33700561523438,638.8331298828125,314.5433044433594,2.0
208,0,person,0.27514711022377014,606.4700927734375,226.59962463378906,638.2786865234375,315.9162902832031,2.0
209,0,person,0.18688185513019562,605.4808349609375,226.1522674560547,638.528076171875,320.18017578125,2.0
210,0,person,0.548061192035675,604.7590942382812,226.42562866210938,636.925537109375,318.5474853515625,2.0
211,0,person,0.17361009120941162,603.8128662109375,226.28089904785156,635.4246215820312,313.45123291015625,2.0
212,0,person,0.37527722120285034,603.1798706054688,225.2772979736328,635.9041137695312,307.0702209472656,2.0
213,0,person,0.4305156171321869,603.226318359375,224.9168243408203,636.8358764648438,306.8446350097656,2.0
214,0,person,0.10452672094106674,604.472900390625,223.28280639648438,638.3827514648438,310.03814697265625,2.0
215,0,person,0.1569148749113083,604.9285888671875,222.3194580078125,639.1840209960938,310.3537292480469,2.0
216,0,person,0.2875910997390747,604.7860107421875,222.9544219970703,634.7677001953125,305.8584899902344,2.0
217,0,person,0.48955437541007996,604.8411865234375,222.6804656982422,632.2109375,301.64862060546875,2.0
218,0,person,0.46473366022109985,603.882080078125,221.78440856933594,631.2926025390625,302.7800598144531,2.0
219,0,person,0.5812389850616455,603.552001953125,220.32798767089844,630.7476196289062,303.19586181640625,2.0
220,0,person,0.48951098322868347,602.7406616210938,219.3133087158203,630.5929565429688,302.85784912109375,2.0
221,0,person,0.3604627549648285,602.1671142578125,219.4943084716797,630.2120361328125,302.5477294921875,2.0
222,0,person,0.5163846611976624,602.1827392578125,219.02069091796875,629.8314208984375,301.0382995605469,2.0
223,0,person,0.5634918212890625,602.1720581054688,218.06155395507812,630.3828125,302.1968688964844,2.0
223,0,person,0.45250293612480164,624.8035888671875,233.49215698242188,639.7486572265625,325.0650634765625,3.0
224,0,person,0.579244077205658,601.5245361328125,217.62327575683594,629.7525024414062,302.6830139160156,2.0
224,0,person,0.34376347064971924,624.623046875,231.4331817626953,639.7545166015625,326.54638671875,3.0
225,0,person,0.4048195779323578,602.002197265625,218.1608428955078,629.794189453125,299.0097351074219,2.0
225,0,person,0.2368055135011673,624.150390625,230.14198303222656,639.7939453125,327.01019287109375,3.0
226,0,person,0.43627461791038513,601.2229614257812,218.82876586914062,629.0474853515625,298.1423034667969,2.0
226,0,person,0.24969938397407532,623.9943237304688,230.63629150390625,639.763916015625,323.1395568847656,3.0
227,0,person,0.20525923371315002,599.5757446289062,221.46035766601562,627.9995727539062,299.6556396484375,2.0
227,0,person,0.2568080425262451,624.1693725585938,232.32675170898438,639.7579345703125,321.66461181640625,3.0
228,0,person,0.24220047891139984,598.7157592773438,222.34458923339844,627.484375,301.4700012207031,2.0
228,0,person,0.2131810188293457,623.7391357421875,228.64346313476562,639.762939453125,315.3088684082031,3.0
229,0,person,0.278653085231781,597.614013671875,222.5365447998047,627.427734375,298.9541015625,2.0
229,0,person,0.3169644773006439,622.5598754882812,228.0078887939453,639.8056030273438,313.7940979003906,3.0
230,0,person,0.4615366756916046,597.2483520507812,218.12841796875,626.6656494140625,294.9242858886719,2.0
230,0,person,0.3084339499473572,622.0540771484375,229.16677856445312,639.8009033203125,312.2509765625,3.0
233,0,person,0.10025840252637863,594.3726806640625,224.1088104248047,624.4290771484375,287.33404541015625,
239,0,person,0.11419804394245148,619.8355712890625,227.92031860351562,639.79638671875,311.4238586425781,
240,0,person,0.21162351965904236,620.211669921875,226.9279022216797,639.7847900390625,310.58160400390625,
241,0,person,0.3388526737689972,618.9562377929688,225.6357879638672,639.7349243164062,311.650146484375,3.0
242,0,person,0.525174617767334,617.9759521484375,226.12376403808594,639.7877197265625,313.0688781738281,3.0
243,0,person,0.471175879240036,616.7353515625,225.04412841796875,639.7450561523438,314.03680419921875,3.0
244,0,person,0.552461564540863,616.7767944335938,225.7830352783203,639.779052734375,316.4579772949219,3.0
245,0,person,0.634848952293396,616.8291015625,224.8069305419922,639.7672729492188,312.0628967285156,3.0
245,0,person,0.36133572459220886,592.0553588867188,212.5970458984375,620.9966430664062,285.99676513671875,2.0
246,0,person,0.5648761987686157,615.8101196289062,223.47830200195312,639.72265625,311.9658508300781,3.0
246,0,person,0.2975201904773712,592.1923828125,215.91978454589844,620.9497680664062,287.18133544921875,2.0
247,0,person,0.5080966949462891,614.6256713867188,222.1997833251953,639.7542724609375,312.08892822265625,3.0
247,0,person,0.23749972879886627,592.1080932617188,214.55052185058594,621.0179443359375,286.9935302734375,2.0
248,0,person,0.5630790591239929,615.0839233398438,222.61859130859375,639.8113403320312,310.7290344238281,3.0
248,0,person,0.5126956701278687,592.1524658203125,209.9241485595703,620.6650390625,283.6012878417969,2.0
249,0,person,0.48043057322502136,614.8873901367188,223.0250701904297,639.7727661132812,309.0191955566406,3.0
249,0,person,0.11903967708349228,592.419921875,214.37994384765625,621.8937377929688,286.5033264160156,2.0
